id,ra,dec,ra_mag,dec_mag
3121244,27.092665,81.426964,27.216921,81.414398
3121245,26.944338,81.408745,27.071121,81.396721
3121246,27.197006,81.614998,27.321575,81.603401
3121247,27.230915,81.600204,27.358496,81.58905
3121248,27.229773,81.600471,27.356791,81.589333
3121249,27.121021,81.60701,27.247061,81.595932
3121250,27.13452,81.603096,27.260986,81.592293
3121251,27.254282,81.600739,27.381874,81.589607
3121252,27.009956,81.586533,27.132425,81.575462
3121253,27.01156,81.589127,27.135813,81.578262
3121254,27.068241,81.594551,27.194641,81.58358
3121255,27.130262,81.568001,27.257248,81.555878
3121256,26.944983,81.550667,27.066666,81.537872
3121257,27.480871,81.627357,27.602421,81.61496
3121258,27.613203,81.622818,27.73793,81.610474
20830520,14.488796,78.545937,14.544233,78.529617
20830521,14.491266,78.554024,14.546134,78.537422
20830522,14.369843,78.57988,14.424279,78.562691
20830523,14.50591,78.495499,14.560871,78.480659
20830524,14.296936,78.438499,14.349607,78.424957
30688,6.747262,79.676361,6.810391,79.658661
30689,6.742892,79.675705,6.805742,79.657883
30690,6.768119,79.679634,6.831269,79.661942
30691,6.735682,79.714836,6.799824,79.696854
30692,6.773073,79.693047,6.836574,79.675232
30693,6.447993,79.666557,6.515943,79.648819
30694,5.200037,79.507446,5.258615,79.489502
30695,5.48278,79.354111,5.541517,79.335747
30696,5.574915,79.355392,5.63052,79.337082
30697,5.57222,79.355782,5.627483,79.33744
30698,5.625549,79.354836,5.678514,79.336388
30699,6.330114,79.304489,6.392487,79.28653
30700,6.699155,79.322166,6.765653,79.304787
30701,6.718553,79.322433,6.784967,79.305008
30702,6.083089,79.4384,6.15076,79.419136
30703,6.082189,79.438026,6.14952,79.418793
30704,6.154469,79.43943,6.224773,79.420555
30705,6.554959,79.414711,6.623275,79.397057
30706,6.571782,79.409126,6.640061,79.391464
30707,6.587785,79.36834,6.65788,79.350151
30708,6.58582,79.368454,6.655857,79.35022
12130510,34.31963,80.753632,34.401089,80.740372
12130511,34.320164,80.753975,34.401455,80.740776
12130512,33.587578,80.728722,33.673862,80.715424
12130513,33.302429,80.668938,33.384121,80.654343
12130514,33.91777,80.716492,34.006588,80.703239
12130515,34.595345,80.760399,34.681145,80.747414
12130516,34.268959,80.740326,34.351948,80.727036
12130517,34.217667,80.709656,34.302727,80.696602
12130518,34.371117,80.642601,34.453739,80.631691
12130519,33.211746,80.570694,33.284969,80.557487
12130520,33.084854,80.573654,33.158436,80.560532
12130521,33.150204,80.570602,33.22324,80.557098
12130522,33.308102,80.613541,33.382717,80.599525
12130523,33.357262,80.611473,33.434563,80.597542
12130524,33.439686,80.581604,33.519562,80.568024
12130525,33.491119,80.582741,33.571533,80.56916
12130526,33.381889,80.581444,33.458801,80.567757
12130527,33.180019,80.572617,33.253075,80.559135
12130528,33.380714,80.594994,33.459274,80.5812
12130529,33.371853,80.568115,33.447449,80.554771
12130530,33.930504,80.569237,34.000435,80.556625
15059611,6.499606,79.175575,6.558094,79.158966
15059612,6.952208,79.181252,7.015503,79.166077
15059613,7.23139,79.191116,7.291682,79.175514
15059614,7.157097,79.206535,7.21805,79.190872
15059615,6.507513,79.167938,6.564932,79.151344
15059616,6.91614,79.068413,6.975334,79.051369
15059617,6.979612,79.052544,7.037894,79.035805
15059618,7.291573,79.188515,7.352099,79.173187
15059619,7.309436,79.186432,7.36995,79.171089
15059620,7.311189,79.190338,7.372075,79.175041
15059621,7.294293,79.181725,7.353354,79.166557
15059622,7.478293,79.228279,7.535593,79.21273
15059627,7.44695,79.160858,7.506977,79.145706
15059628,7.543784,79.130447,7.598573,79.115494
15059629,7.686972,79.130928,7.737755,79.115799
15059630,7.730962,79.120956,7.781699,79.105827
9163254,5.995187,79.984123,6.08567,79.970879
9163255,6.106145,79.96595,6.197625,79.951675
9163256,6.805491,79.910522,6.889747,79.896751
9163257,6.220692,79.95594,6.315256,79.940842
9163258,6.718141,79.962143,6.8074,79.949379
9163259,6.24022,79.938133,6.33488,79.922401
9163260,6.764737,79.699783,6.828626,79.682281
9163261,6.779865,79.722511,6.845569,79.705498
9163262,6.605617,79.704086,6.670569,79.686661
9163263,5.776352,79.684532,5.851279,79.66581
9163264,6.747858,79.691704,6.811245,79.674385
9163265,6.612538,79.698616,6.677456,79.68119
9163266,6.766534,79.688217,6.8299,79.670914
9163267,6.078773,79.699364,6.157151,79.681595
9163268,7.015166,79.956024,7.095541,79.943581
9163269,7.112832,79.939804,7.190098,79.926857
9163270,7.282566,79.882896,7.356242,79.869164
9163271,7.310789,79.874336,7.38456,79.860603
9163272,7.279579,79.862701,7.352046,79.848549
9163273,7.296417,79.860847,7.369341,79.84671
9163274,7.289203,79.878082,7.362844,79.864349
20830525,14.281962,78.514465,14.338582,78.499123
20830526,14.367953,78.519669,14.424746,78.50415
20830537,14.339218,78.429207,14.391803,78.416206
20830543,14.30536,78.620438,14.357465,78.603706
20830545,14.348453,78.425148,14.40102,78.41214
6154930,7.02197,82.389053,7.164779,82.386314
6154931,8.183847,82.550278,8.309184,82.54567
6154932,8.208045,82.487183,8.335642,82.483582
6154933,7.654252,82.382927,7.79274,82.379532
6154934,7.653712,82.382492,7.792352,82.37915
6154935,7.749701,82.386742,7.885756,82.383568
6154936,7.749494,82.386391,7.885749,82.383179
6154937,7.949882,82.567642,8.08258,82.562485
6154938,8.258503,82.567268,8.382163,82.56192
6154939,7.445485,82.323601,7.578249,82.321167
6154940,7.485451,82.35424,7.622566,82.351631
6154941,7.42159,82.351044,7.557134,82.348534
6154942,7.418108,82.351357,7.553275,82.348969
6154943,7.476628,82.319038,7.609314,82.31662
6154944,7.651285,82.365646,7.789331,82.362862
6154945,7.87274,82.330406,8.004221,82.3283
6154946,7.933335,82.321068,8.060038,82.319229
6154947,7.536333,82.345398,7.673207,82.343147
6154948,7.512452,82.29174,7.642058,82.289177
6154949,7.512824,82.295479,7.643663,82.292953
6154950,9.753112,82.641769,9.876735,82.634972
3121259,28.186306,81.58062,28.319834,81.568001
3121260,27.892574,81.588371,28.029552,81.575645
3121261,28.093731,81.584015,28.23037,81.571175
3121262,28.077625,81.585197,28.214912,81.57238
3121263,27.585611,81.579262,27.707771,81.56662
3121264,28.007238,81.584618,28.143814,81.57148
3121265,27.679188,81.593452,27.799196,81.580849
3121266,27.679615,81.593384,27.799196,81.580849
3121267,27.651426,81.60215,27.774843,81.589684
3121268,26.468365,81.45047,26.599995,81.438202
3121269,26.593487,81.450485,26.723652,81.438171
3121270,26.553665,81.463333,26.684025,81.451004
3121271,26.552277,81.46302,26.682314,81.450745
3121272,26.662153,81.508484,26.788826,81.495865
3121273,26.666372,81.508934,26.793409,81.496307
3121274,26.656424,81.505142,26.783045,81.492493
3121275,27.245089,81.420349,27.365694,81.408119
3121276,27.253674,81.419464,27.374113,81.407318
3121277,27.24637,81.419937,27.367361,81.407784
3121278,27.164986,81.409332,27.287607,81.396988
3121279,27.193159,81.407829,27.312922,81.395729
30709,6.635095,79.324219,6.703464,79.306747
30710,6.703898,79.346565,6.770552,79.328979
30711,8.42582,79.629898,8.488547,79.612999
30712,8.03851,79.622818,8.102203,79.605148
30713,8.335749,79.640053,8.397841,79.623322
30714,7.39893,79.505424,7.457937,79.48568
30715,7.39588,79.486519,7.455472,79.467041
30716,7.177397,79.487999,7.238816,79.468849
30717,7.533278,79.502083,7.591425,79.482117
30718,7.545739,79.4561,7.605557,79.436974
30719,7.388874,79.461777,7.448734,79.442673
30720,7.373407,79.440216,7.434109,79.421127
30721,7.550645,79.41433,7.610519,79.395035
30722,7.084601,79.363907,7.150515,79.346016
30723,7.0719,79.364662,7.137759,79.346748
30724,7.135119,79.362419,7.201023,79.344528
30725,6.912759,79.371895,6.978936,79.353958
30726,7.228584,79.365395,7.295683,79.347321
30727,7.388493,79.446877,7.448524,79.427795
30728,7.362194,79.409889,7.424945,79.390938
30729,7.435371,79.395958,7.496979,79.377022
9163275,7.208153,79.840012,7.278811,79.825508
9163276,7.169228,79.835442,7.242745,79.820503
9163277,7.241867,79.854279,7.313395,79.839607
9163278,7.24851,79.851143,7.320017,79.836487
9163279,7.25401,79.848534,7.325115,79.833649
9163280,7.399313,79.971161,7.486802,79.960625
9163281,7.26905,79.884773,7.342739,79.871033
9163282,7.293078,79.871216,7.366669,79.857468
9163283,7.822063,79.893364,7.895837,79.882072
9163284,7.775,79.925285,7.851789,79.914238
9163285,8.067186,79.870155,8.136109,79.857979
9163286,7.887254,79.835106,7.95747,79.821709
9163287,7.939244,79.831619,8.007934,79.81826
9163288,8.150174,79.945084,8.227126,79.93618
9163289,8.033565,79.864868,8.101487,79.852287
9163290,8.05047,79.859108,8.118353,79.846519
9163291,8.030538,79.865181,8.098461,79.852577
9163292,7.58332,79.723915,7.64717,79.708069
9163293,6.825897,79.646744,6.887124,79.629227
9163294,7.0395,79.621849,7.095615,79.604057
9163295,7.048839,79.608742,7.105274,79.590553
20830549,14.499023,78.439156,14.551941,78.425659
20830561,14.738533,78.555153,14.791196,78.538078
20830562,14.793338,78.554634,14.845667,78.537628
20830563,14.749111,78.556892,14.801715,78.539864
20830564,14.792066,78.553429,14.844192,78.536804
20830565,14.787471,78.555038,14.83953,78.538345
20830566,14.552472,78.524078,14.607013,78.507927
12130531,33.378521,80.562241,33.455387,80.549225
12130532,33.563122,80.592056,33.644253,80.578247
12130533,34.061047,80.506546,34.132465,80.494949
12130534,34.067657,80.508369,34.139206,80.496613
12130535,33.730145,80.838493,33.820984,80.827881
12130536,33.686741,80.802841,33.781601,80.791847
12130537,34.068806,80.701385,34.156067,80.688354
12130538,34.280624,80.71862,34.364227,80.705605
12130539,34.161804,80.717125,34.246929,80.704056
12130540,34.079494,80.649635,34.156513,80.637184
12130541,33.768291,80.609779,33.84449,80.596573
12130542,33.775887,80.614464,33.852547,80.601112
12130543,33.7766,80.611351,33.853466,80.598053
12130544,33.734879,80.607475,33.814281,80.593849
12130545,33.763817,80.600433,33.840111,80.587204
12130546,33.773418,80.614441,33.850292,80.60112
12130547,33.84827,80.617935,33.925117,80.604462
12130548,33.677544,80.617172,33.757008,80.603432
12130549,33.743992,80.622543,33.823719,80.608925
12130550,34.931557,80.729385,35.013985,80.71656
12130551,34.871189,80.722237,34.953213,80.709396
15059635,6.623563,79.349281,6.691575,79.331947
15059636,6.974709,79.325737,7.039176,79.308708
15059637,7.004541,79.324593,7.069002,79.307549
15059638,7.001486,79.323845,7.065505,79.30674
15059639,6.951452,79.271278,7.015925,79.254189
15059640,7.505416,79.376747,7.566375,79.358665
15059641,7.585656,79.372772,7.644823,79.354645
15059642,7.286568,79.236115,7.34848,79.220406
15059643,7.26644,79.234238,7.329937,79.21859
15059644,7.333568,79.214691,7.395843,79.199333
15059645,7.228941,79.249672,7.292228,79.233765
15059646,7.223597,79.250183,7.286334,79.234222
15059647,7.253008,79.224274,7.315967,79.208832
15059648,6.835421,79.163734,6.894664,79.148193
15059649,6.521256,79.128662,6.576028,79.111847
15059650,7.060544,79.063911,7.117343,79.047424
15059651,6.973424,79.060745,7.031749,79.044014
6154951,9.891515,82.708191,10.029655,82.7015
6154952,9.795049,82.650185,9.919436,82.643181
6154953,9.612599,82.834579,9.75277,82.827148
6154954,9.557411,82.831398,9.696236,82.824348
6154955,10.187101,82.861046,10.336679,82.852188
6154956,10.224142,82.858727,10.373672,82.849876
6154957,9.946988,82.748749,10.087819,82.741798
6154958,9.479263,82.568642,9.594041,82.562653
6154959,9.438225,82.538467,9.555817,82.533142
6154960,9.52917,82.535385,9.647148,82.529816
6154961,9.566198,82.561691,9.68417,82.555435
6154962,9.70761,82.616364,9.82903,82.60997
6154963,9.709822,82.617928,9.831297,82.611473
6154964,9.732159,82.627365,9.854796,82.620689
6154965,8.871565,82.597427,8.987204,82.592308
6154966,9.771908,82.578209,9.891033,82.572395
6154967,9.684548,82.565956,9.802831,82.559814
6154968,11.905785,82.76487,12.04267,82.758087
6154969,11.271608,82.727432,11.4169,82.721275
6154970,11.127472,82.839615,11.279487,82.831177
6154971,11.040217,82.773994,11.190553,82.766785
9163296,7.035201,79.681572,7.094234,79.664818
9163297,6.998113,79.689941,7.057193,79.67318
9163298,7.012762,79.681198,7.071793,79.664436
9163299,6.790226,79.611389,6.852627,79.593735
9163300,6.867937,79.77121,6.937833,79.755524
9163301,6.861552,79.772072,6.931017,79.756386
9163302,6.941539,79.753311,7.008914,79.737617
9163303,7.659669,79.708351,7.725771,79.692131
9163304,7.517681,79.606201,7.579583,79.588951
9163305,7.546388,79.601044,7.610053,79.583923
9163306,7.864199,79.657455,7.927742,79.641335
9163307,7.720939,79.585526,7.788435,79.568481
9163308,0.704524,81.285072,0.862977,81.27343
9163309,0.739826,81.256454,0.89201,81.24247
9163310,0.799889,81.228073,0.948825,81.213379
9163311,0.820013,81.242271,0.970656,81.227844
9163312,0.833624,81.236763,0.977601,81.222511
9163313,0.724118,81.218224,0.871255,81.203369
9163314,1.003546,81.261932,1.146706,81.249237
9163315,1.190879,81.253426,1.322692,81.240753
9163316,1.360956,81.21981,1.483818,81.205643
3121280,27.330839,81.427986,27.452513,81.415581
3121281,27.517155,81.423996,27.638744,81.411781
3121282,27.279228,81.421967,27.400816,81.409561
3121283,26.808405,81.40889,26.934483,81.396889
3121284,26.97224,81.401482,27.098852,81.389389
3121285,27.040054,81.401138,27.16666,81.38903
3121286,26.873997,81.343613,27.001825,81.332718
3121287,26.665874,81.319771,26.802761,81.309586
3121288,27.095814,81.388527,27.219894,81.376518
3121289,27.105099,81.385178,27.228651,81.373123
3121290,27.168381,81.377281,27.289583,81.365547
3121291,27.179897,81.381454,27.301159,81.369751
3121292,27.201708,81.371674,27.320944,81.360283
3121293,27.362961,81.350235,27.478857,81.339531
3121294,27.36025,81.346214,27.476221,81.335587
3121295,27.360472,81.34996,27.476004,81.339211
3121296,27.249249,81.330322,27.364262,81.319374
3121297,30.010933,81.83886,30.127897,81.824089
3121298,29.481382,81.758141,29.604191,81.745461
3121299,30.212904,81.71862,30.339293,81.705032
3121300,30.281027,81.72168,30.404509,81.707764
20830567,14.539253,78.521255,14.593925,78.505463
20830568,14.651171,78.538109,14.703773,78.521706
20830569,14.657939,78.53862,14.710503,78.522156
20830570,14.64898,78.537598,14.701818,78.52108
20830571,14.684802,78.541924,14.737421,78.525513
20830572,14.582015,78.49437,14.637073,78.479149
20830573,14.636576,78.489998,14.68989,78.475227
20830574,14.617142,78.531044,14.671288,78.514626
20830575,14.72159,78.47966,14.773746,78.46521
30730,7.309914,79.394691,7.373213,79.375908
30731,7.313814,79.400879,7.377148,79.382065
30732,7.166635,79.350754,7.233756,79.332405
30733,7.512255,79.321938,7.576913,79.303871
30734,7.430268,79.322975,7.495286,79.305183
30735,7.495059,79.321465,7.559562,79.303299
30736,7.499698,79.329788,7.564242,79.31176
30737,7.431845,79.322464,7.496375,79.304626
30738,7.744385,79.419724,7.807037,79.400017
30739,7.657285,79.356293,7.715795,79.337799
30740,7.739357,79.400345,7.800818,79.381287
30741,7.747221,79.385429,7.807716,79.366585
30742,7.747252,79.385048,7.807577,79.366287
30743,7.705889,79.374985,7.765516,79.356209
30744,7.676127,79.357094,7.73464,79.338593
30745,8.260583,79.420609,8.315838,79.402267
30746,7.777049,79.307953,7.832438,79.290535
30747,7.712625,79.306046,7.768004,79.28862
30748,7.715238,79.306038,7.771019,79.288544
30749,7.675691,79.297623,7.732738,79.280167
30750,7.77754,79.34153,7.83375,79.323494
12130552,34.171921,80.664116,34.252289,80.652466
12130553,33.239132,80.565231,33.312317,80.552002
12130554,33.488277,80.597244,33.568279,80.583344
12130555,33.664062,80.582726,33.739143,80.569679
12130556,33.835865,80.553108,33.906399,80.540825
12130557,33.855511,80.565582,33.925682,80.553085
12130558,33.856152,80.564819,33.926632,80.552277
12130559,33.932613,80.536377,34.00256,80.524284
12130560,33.864201,80.507141,33.934608,80.495674
12130561,33.86108,80.506233,33.930714,80.494766
12130562,33.874809,80.506607,33.945221,80.495155
12130563,33.966919,80.491341,34.0378,80.479958
12130564,34.323792,81.353889,34.428749,81.344086
12130565,34.4534,81.338684,34.557858,81.328667
12130566,35.296135,81.295242,35.380936,81.283852
12130567,35.376701,81.234077,35.458008,81.223389
12130568,34.745834,81.189789,34.840744,81.178207
12130569,30.071295,80.690697,30.178387,80.677231
12130570,30.035534,80.683006,30.142675,80.669739
12130571,30.031912,80.686363,30.139397,80.673042
12130572,30.945271,80.749825,31.04179,80.735794
9163317,2.066088,81.296379,2.223954,81.288864
9163318,2.01889,81.147293,2.140448,81.134216
9163319,2.755957,81.206009,2.884597,81.1978
9163320,3.067592,81.167328,3.200217,81.157509
9163321,3.771874,81.1884,3.908933,81.181915
9163322,3.404832,81.108131,3.522795,81.097031
9163323,4.343397,81.181229,4.484462,81.174118
9163324,10.384271,80.960922,10.484155,80.951271
9163325,10.433715,80.922234,10.529988,80.912285
9163326,10.656848,80.90744,10.749633,80.897865
9163327,10.652499,80.905312,10.744993,80.895683
9163328,10.650135,80.920891,10.743494,80.910889
9163329,10.673099,80.919853,10.765916,80.909851
9163330,11.798312,81.030075,11.889121,81.021584
9163331,11.573459,80.995277,11.669425,80.98719
9163332,11.723985,80.989616,11.814928,80.981415
9163333,11.114107,80.965675,11.212413,80.956711
9163334,9.730299,80.864929,9.830761,80.856155
9163335,9.875596,80.835449,9.974154,80.82737
9163336,10.211089,80.851692,10.307671,80.843369
9163337,10.040049,80.858467,10.13704,80.850075
15059653,7.351076,79.059105,7.404613,79.043419
15059654,7.271356,79.058998,7.327021,79.042969
15059655,7.035671,79.196716,7.098092,79.181114
15059656,7.474906,79.189766,7.533197,79.174438
15059657,7.475093,79.189934,7.533332,79.174637
15059658,7.477903,79.190186,7.535642,79.174812
15059659,7.236273,79.215836,7.298236,79.200294
15059664,7.744546,79.279564,7.797745,79.263252
15059665,7.546479,79.155693,7.602088,79.140633
15059666,7.567624,79.154434,7.623794,79.13945
15059667,8.004567,79.34687,8.058397,79.32988
15059668,7.838366,79.32914,7.891493,79.312134
15059669,7.985334,79.358185,8.039724,79.341049
15059670,7.718556,79.138306,7.769004,79.123444
15059671,7.560891,79.091629,7.612578,79.075867
20830589,14.760449,78.412598,14.812122,78.399879
20830591,14.828977,78.414169,14.88038,78.401199
20830592,14.824579,78.411537,14.876204,78.398758
20830593,14.826753,78.416466,14.878115,78.403511
20830597,14.46177,78.416283,14.51371,78.403351
20830598,14.453427,78.415688,14.505184,78.40287
20830599,14.373662,78.380424,14.424837,78.369026
20830600,14.345145,78.380325,14.395803,78.368668
3121301,29.946562,81.842987,30.063004,81.828156
3121302,29.715334,81.786972,29.835476,81.773804
3121303,30.308039,81.824753,30.424276,81.810204
3121304,30.370914,81.742966,30.486658,81.728745
3121305,30.377871,81.740433,30.493389,81.726257
3121306,29.370028,81.797943,29.497749,81.784836
3121307,29.144304,81.76548,29.275148,81.75238
3121308,29.149542,81.766891,29.280827,81.753754
3121309,30.285746,81.723747,30.409258,81.709839
3121310,30.279123,81.723221,30.40263,81.709335
3121311,29.650564,81.694824,29.771479,81.682045
3121312,29.449108,81.701904,29.570637,81.689392
3121313,29.642883,81.666206,29.765049,81.653046
3121314,29.757778,81.638634,29.880022,81.625259
3121315,29.789982,81.633324,29.912258,81.619972
3121316,29.126358,81.766113,29.257212,81.753029
3121317,29.125696,81.766167,29.256062,81.75312
3121318,29.112211,81.760292,29.242973,81.747185
3121319,29.417536,81.684692,29.54113,81.672409
3121320,29.285797,81.694511,29.411779,81.682358
3121321,29.151148,81.69429,29.275944,81.681984
30751,7.699055,79.366859,7.75806,79.348175
30752,7.700961,79.356667,7.75991,79.33799
30753,7.668548,79.344154,7.726543,79.325897
30754,7.653056,79.340897,7.711033,79.322655
30755,7.653056,79.339859,7.711027,79.321617
30756,7.65771,79.334724,7.715262,79.316788
30757,7.64774,79.310333,7.704499,79.292839
30758,7.632915,79.346603,7.69349,79.328018
30759,7.914435,79.344673,7.970608,79.326706
30760,7.906045,79.335434,7.961236,79.317642
30761,7.653495,79.308609,7.710601,79.291153
30762,7.651724,79.3078,7.708456,79.290375
30763,7.606272,79.321625,7.667209,79.303658
30764,7.649663,79.307983,7.706316,79.290459
30765,7.694836,79.317673,7.752223,79.300095
30766,7.671596,79.299477,7.728679,79.281921
30767,7.646085,79.305298,7.702815,79.28788
30768,7.658284,79.308342,7.715479,79.290878
30769,7.776797,79.288025,7.832144,79.270775
30770,7.703228,79.326019,7.760211,79.308044
30771,7.671057,79.324036,7.728553,79.306107
6154972,10.531594,82.774055,10.677823,82.766815
6154973,11.417564,82.846252,11.563991,82.837379
6154974,10.964922,82.686844,11.110486,82.68174
6154975,10.239216,82.564163,10.338689,82.558952
6154976,11.563439,82.659744,11.705756,82.654716
6154977,11.557486,82.658722,11.699783,82.653717
6154978,11.551425,82.658966,11.694266,82.653976
6154979,9.292764,82.811989,9.421146,82.804085
6154980,9.144405,82.84639,9.273414,82.838356
6154981,9.255506,82.815331,9.383946,82.807411
6154982,9.26656,82.812477,9.393498,82.804405
6154983,10.532561,82.852966,10.680128,82.844215
6154984,9.219389,82.70533,9.334991,82.697708
6154985,10.511109,82.725006,10.658728,82.719322
6154986,10.514004,82.725815,10.661582,82.720116
6154987,10.584708,82.720406,10.732233,82.714684
6154988,11.033768,82.723999,11.17903,82.718071
6154989,10.966848,82.711014,11.112511,82.705536
6154990,10.943159,82.711288,11.089027,82.705849
6154991,10.505649,82.719391,10.653153,82.713676
6154992,10.480042,82.714493,10.626173,82.708809
12130573,30.849703,80.669785,30.95274,80.656441
12130574,30.334024,80.647034,30.44273,80.633621
12130575,30.336521,80.641769,30.445168,80.628365
12130576,29.79495,80.670982,29.908131,80.658295
12130577,29.77137,80.667511,29.885164,80.655045
12130578,29.177555,80.747086,29.288151,80.73365
12130579,30.144644,80.514465,30.257599,80.501846
12130580,30.136438,80.646614,30.246412,80.633301
12130581,30.087397,80.635201,30.198299,80.621872
12130582,29.807379,80.797577,29.920715,80.784523
12130583,29.184601,80.754211,29.29528,80.740784
12130584,29.646986,80.766289,29.758125,80.753098
12130585,29.87466,80.826302,29.990337,80.813698
12130586,29.697462,80.765991,29.808599,80.752823
12130587,30.13838,80.7808,30.249962,80.7677
12130588,30.110069,80.779488,30.222052,80.766579
12130589,29.447098,80.715538,29.560162,80.703148
12130590,29.47768,80.673965,29.595318,80.662041
12130591,29.485289,80.664581,29.602808,80.652657
12130592,29.488844,80.664223,29.60692,80.652306
12130593,28.823137,80.591019,28.925598,80.579483
9163338,10.041573,80.858925,10.13907,80.850594
9163339,9.685323,80.83284,9.786548,80.82505
9163340,9.987794,80.857643,10.084967,80.848732
9163341,10.089551,80.868713,10.187282,80.859787
9163342,9.966996,80.835434,10.063699,80.827309
9163343,9.972164,80.836189,10.068289,80.828041
9163344,10.200174,80.877808,10.298217,80.868698
9163345,10.14417,80.87413,10.242476,80.864815
9163346,10.193618,80.803833,10.29047,80.795761
9163347,10.313421,80.825562,10.411261,80.817421
9163348,10.317522,80.824059,10.414431,80.816017
9163349,10.164639,80.814072,10.261473,80.806046
9163350,10.127196,80.816559,10.224054,80.808517
9163351,10.345607,80.834129,10.442036,80.825813
9163352,10.533128,80.840393,10.628488,80.83194
9163353,10.655193,80.853333,10.748243,80.844635
9163354,10.555035,80.792809,10.648796,80.785126
9163355,11.26086,80.76268,11.346694,80.754341
9163356,11.433813,80.76059,11.516675,80.752335
9163357,11.410447,80.765022,11.493349,80.756775
9163358,11.438403,80.756195,11.521227,80.747971
20830609,14.409716,78.423988,14.461691,78.411064
20830610,14.518047,78.411003,14.569957,78.398384
20830611,14.536548,78.408035,14.588446,78.395424
20830612,14.530007,78.407181,14.581534,78.394539
20830613,14.576286,78.402817,14.629187,78.39045
15059681,7.710308,79.125214,7.761065,79.110069
3121322,28.831388,81.681442,28.958323,81.668594
3121323,29.820621,81.640007,29.943865,81.626724
3121324,29.819498,81.640015,29.941868,81.626747
3121325,29.909023,81.629211,30.030928,81.616119
3121326,31.065298,81.546936,31.180244,81.535042
3121327,31.393616,81.533806,31.505653,81.522522
3121328,31.648535,81.683289,31.768328,81.66877
3121329,30.256437,81.553978,30.381605,81.541176
3121330,30.13242,81.536095,30.256758,81.523758
3121331,30.04458,81.532967,30.170042,81.520912
3121332,30.039202,81.53302,30.164949,81.520996
3121333,30.06789,81.529182,30.193287,81.517174
3121334,30.274969,81.544289,30.399996,81.531502
3121335,30.306431,81.538956,30.43239,81.526268
3121336,30.209211,81.540146,30.33453,81.527596
3121337,30.407461,81.541634,30.533728,81.528702
3121338,30.372234,81.541412,30.498232,81.528725
3121339,30.375689,81.529053,30.501637,81.516632
3121340,30.250648,81.525925,30.375957,81.513756
3121341,30.483143,81.529976,30.609449,81.517319
3121342,30.384096,81.529823,30.510056,81.517395
9163359,10.582549,80.904694,10.676395,80.894859
9163360,10.664806,80.882393,10.757463,80.873161
9163361,11.067902,80.830345,11.157405,80.822083
9163362,11.277031,80.823616,11.363076,80.815361
9163363,11.335723,80.797638,11.420499,80.789482
9163364,11.234766,80.820999,11.320786,80.812706
9163365,11.052372,80.79451,11.141527,80.786606
9163366,11.077358,80.830261,11.166861,80.822006
9163367,9.919849,81.122162,10.035868,81.112457
9163368,9.910251,81.118973,10.024112,81.1091
9163369,10.002258,81.100647,10.11369,81.091133
9163370,9.949564,81.072182,10.056359,81.061615
9163371,10.093013,81.109856,10.20685,81.100433
9163372,10.201307,81.096298,10.316384,81.08667
9163373,10.206881,81.091881,10.3219,81.082245
9163374,10.633774,80.936188,10.726926,80.926262
9163375,11.530664,81.119057,11.624319,81.10952
9163376,11.583795,81.110741,11.679224,81.101112
9163377,10.797869,80.925224,10.891831,80.915329
9163378,10.793014,80.925644,10.887312,80.91568
9163379,10.844291,80.931847,10.940621,80.922417
30772,7.856086,79.327126,7.910625,79.309433
30773,7.847775,79.318588,7.90199,79.301003
30791,5.825734,79.124405,5.8765,79.104912
6154993,10.504084,82.762718,10.649813,82.755577
6154994,11.608681,82.703522,11.747226,82.697906
6154995,11.312856,82.687553,11.456142,82.682396
6154996,11.30996,82.687874,11.453517,82.682709
6154997,11.377102,82.679199,11.520226,82.674042
6154998,11.62722,82.65596,11.768431,82.650703
6154999,11.885604,82.64843,12.022147,82.642601
6155000,11.525132,82.650467,11.669887,82.64579
6155001,11.512227,82.605217,11.665324,82.601181
6155002,11.748939,82.647972,11.889997,82.642754
6155003,8.5877,82.49939,8.703722,82.495117
6155004,8.866332,82.462151,8.982858,82.458153
6155005,8.761441,82.373932,8.876528,82.370193
6155006,8.899318,82.404221,9.018768,82.400665
6155007,8.977139,82.445358,9.096218,82.441841
6155008,8.983483,82.445351,9.101933,82.441757
6155009,8.671727,82.411591,8.786216,82.408073
6155010,8.884612,82.313843,9.006792,82.311264
6155011,8.403052,82.299789,8.530339,82.298325
6155012,8.439459,82.312035,8.565848,82.310562
6155013,8.682455,82.309471,8.806159,82.307304
12130594,29.667364,80.63932,29.784452,80.627129
12130595,29.661083,80.639343,29.777578,80.627098
12130596,29.994581,80.620705,30.10697,80.607361
12130597,29.984385,80.622894,30.096798,80.60955
12130598,31.438578,80.678139,31.530781,80.663559
12130599,31.396816,80.704063,31.486481,80.689453
12130600,31.514072,80.684334,31.608149,80.669685
12130601,31.532688,80.682823,31.626598,80.668297
12130602,31.649342,80.631371,31.739697,80.617287
12130603,31.6366,80.628357,31.726873,80.614174
12130604,31.529734,80.673897,31.623705,80.659241
12130605,31.530376,80.673721,31.624716,80.659111
12130606,31.344196,80.717087,31.431246,80.702972
12130607,31.413191,80.706245,31.502874,80.691643
12130608,31.626928,80.667191,31.720179,80.652748
12130609,31.526079,80.654716,31.619478,80.640411
12130610,31.554037,80.648766,31.647377,80.634453
12130611,31.808754,80.63195,31.896648,80.617851
